"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/19";"Nov/19";"Out/19";"Set/19";"Ago/19";"Jul/19";"Jun/19";"Mai/19";"Abr/19";"Mar/19";"Fev/19";"Jan/19";"Competência";"Data de atualização"
"UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662)";"Médico Hospitalar";"Médio";"96";"111";"   1,76";"   1,95";"   1,94";"   2,90";"   3,86";"   5,14";"   4,17";"   2,88";"   1,91";"   1,91";"   2,22";"   1,76";"201901";"13/01/2020 21:44:43"
"UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO (357065)";"Médico Hospitalar";"Médio";"97";"";"   1,75";"";"";"";"";"  33,92";"  11,37";"   6,35";"   3,41";"   2,14";"   1,54";"   1,75";"201901";"13/01/2020 21:44:43"
"PARANÁ CLÍNICAS - PLANOS DE SAÚDE S/A (350141)";"Médico Hospitalar";"Médio";"98";"98";"   1,72";"   2,42";"   2,88";"   2,66";"   2,53";"   1,83";"   2,06";"   2,32";"   2,84";"   2,53";"   2,32";"   1,72";"201901";"13/01/2020 21:44:43"
"CLINICA SÃO JOSÉ SAUDE LTDA. (413275)";"Médico Hospitalar";"Médio";"99";"149";"   1,69";"   1,17";"   0,98";"   0,99";"   0,80";"   0,80";"   1,41";"   1,02";"   2,66";"   2,68";"   2,89";"   1,69";"201901";"13/01/2020 21:44:43"
"FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL (355151)";"Médico Hospitalar";"Médio";"100";"64";"   1,68";"   4,10";"   3,14";"   2,89";"   3,61";"   2,89";"   3,13";"   2,17";"   2,41";"   1,44";"   2,16";"   1,68";"201901";"13/01/2020 21:44:43"
"UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA. (354066)";"Médico Hospitalar";"Médio";"101";"101";"   1,64";"   2,27";"   2,17";"   1,73";"   2,57";"   3,07";"   3,00";"   2,64";"   2,15";"   2,01";"   1,53";"   1,64";"201901";"13/01/2020 21:44:43"
"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO (348082)";"Médico Hospitalar";"Médio";"102";"148";"   1,64";"   1,19";"   1,43";"   0,95";"   0,95";"   0,94";"   0,47";"   0,24";"   0,24";"   1,42";"   1,65";"   1,64";"201901";"13/01/2020 21:44:43"
"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713)";"Médico Hospitalar";"Médio";"103";"151";"   1,63";"   1,14";"   1,15";"   1,16";"   0,39";"   0,79";"   0,40";"   0,40";"   0,40";"   1,22";"   2,03";"   1,63";"201901";"13/01/2020 21:44:43"
"UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO (369292)";"Médico Hospitalar";"Médio";"104";"110";"   1,63";"   1,97";"   1,47";"   0,99";"   0,50";"   1,37";"   1,48";"   1,71";"   1,44";"   2,01";"   1,98";"   1,63";"201901";"13/01/2020 21:44:43"
"UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA. (331651)";"Médico Hospitalar";"Médio";"105";"225";"   1,62";"0,00";"0,00";"0,00";"   0,40";"   0,41";"   0,81";"   0,40";"   0,81";"   1,21";"   1,61";"   1,62";"201901";"13/01/2020 21:44:43"
"CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO (352331)";"Médico Hospitalar";"Médio";"106";"56";"   1,61";"   4,57";"   5,05";"   5,03";"   4,00";"   2,82";"   2,64";"   2,62";"   2,28";"   1,95";"   1,94";"   1,61";"201901";"13/01/2020 21:44:43"
"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140)";"Médico Hospitalar";"Médio";"107";"5";"   1,54";"  21,78";"  19,14";"   4,14";"   3,11";"   3,13";"   3,16";"   4,67";"   4,38";"   3,34";"   1,13";"   1,54";"201901";"13/01/2020 21:44:43"
"HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA (416398)";"Médico Hospitalar";"Médio";"108";"140";"   1,53";"   1,33";"   1,35";"   1,03";"   0,69";"   0,69";"   1,04";"   0,70";"   1,07";"   1,85";"   1,52";"   1,53";"201901";"13/01/2020 21:44:43"
"UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO. (312347)";"Médico Hospitalar";"Médio";"109";"85";"   1,52";"   2,85";"   2,84";"   1,26";"   1,26";"   1,26";"   1,56";"   2,49";"   2,47";"   3,06";"   2,13";"   1,52";"201901";"13/01/2020 21:44:43"
"SIM - CAIXA DE ASSISTÊNCIA À SAÚDE (356476)";"Médico Hospitalar";"Médio";"110";"86";"   1,52";"   2,80";"   2,36";"   0,39";"   1,16";"   1,16";"   0,77";"0,00";"   0,77";"   1,53";"   1,90";"   1,52";"201901";"13/01/2020 21:44:43"
"H.B. SAÚDE S/A. (350249)";"Médico Hospitalar";"Grande";"57";"70";"   1,58";"   0,81";"   1,40";"   1,53";"   1,60";"   1,46";"   1,69";"   1,46";"   1,70";"   1,85";"   1,83";"   1,58";"201901";"13/01/2020 21:44:43"
"UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO (334561)";"Médico Hospitalar";"Grande";"58";"65";"   1,56";"   1,17";"   1,36";"   1,19";"   0,74";"   0,74";"   1,03";"   1,69";"   1,61";"   1,72";"   1,36";"   1,56";"201901";"13/01/2020 21:44:43"
"FUNDAÇÃO SÃO FRANCISCO XAVIER (339954)";"Médico Hospitalar";"Grande";"59";"61";"   1,56";"   1,64";"   1,96";"   2,01";"   2,06";"   2,02";"   1,89";"   1,72";"   1,63";"   1,83";"   1,51";"   1,56";"201901";"13/01/2020 21:44:43"
"UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO (343269)";"Médico Hospitalar";"Grande";"60";"66";"   1,33";"   1,14";"   1,19";"   1,46";"   1,45";"   1,94";"   1,56";"   1,61";"   1,40";"   1,82";"   1,50";"   1,33";"201901";"13/01/2020 21:44:43"
"UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA (306886)";"Médico Hospitalar";"Grande";"61";"59";"   1,30";"   1,78";"   2,03";"   2,28";"   1,68";"   2,25";"   1,62";"   1,78";"   1,22";"   1,63";"   1,47";"   1,30";"201901";"13/01/2020 21:44:43"
"UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO (335100)";"Médico Hospitalar";"Grande";"62";"46";"   1,27";"   2,91";"   3,08";"   3,48";"   3,37";"   3,45";"   2,41";"   2,57";"   2,39";"   2,43";"   1,71";"   1,27";"201901";"13/01/2020 21:44:43"
"UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO (351202)";"Médico Hospitalar";"Grande";"63";"51";"   1,25";"   2,63";"   3,01";"   2,43";"   2,37";"   1,65";"   1,74";"   1,29";"   1,76";"   1,54";"   1,94";"   1,25";"201901";"13/01/2020 21:44:43"
"PORTO SEGURO - SEGURO SAÚDE S/A (000582)";"Médico Hospitalar";"Grande";"64";"63";"   1,25";"   1,51";"   1,78";"   1,88";"   1,72";"   1,71";"   1,74";"   1,62";"   1,45";"   1,32";"   1,38";"   1,25";"201901";"13/01/2020 21:44:43"
"UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA. (352501)";"Médico Hospitalar";"Grande";"65";"64";"   1,17";"   1,30";"   1,42";"   1,70";"   1,70";"   1,66";"   1,35";"   1,07";"   0,98";"   1,06";"   1,15";"   1,17";"201901";"13/01/2020 21:44:43"
"CENTRO CLÍNICO GAÚCHO LTDA (392804)";"Médico Hospitalar";"Grande";"66";"31";"   0,98";"   4,40";"   4,63";"   4,23";"   3,22";"   2,63";"   2,21";"   2,15";"   2,14";"   1,79";"   1,44";"   0,98";"201901";"13/01/2020 21:44:43"
"UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA (319121)";"Médico Hospitalar";"Grande";"67";"68";"   0,89";"   0,85";"   0,79";"   1,25";"   1,42";"   1,36";"   1,01";"   0,73";"   0,89";"   1,11";"   1,05";"   0,89";"201901";"13/01/2020 21:44:43"
"UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD. (355691)";"Médico Hospitalar";"Grande";"68";"62";"   0,84";"   1,58";"   1,27";"   1,34";"   1,02";"   1,15";"   1,10";"   1,23";"   1,04";"   0,90";"   0,71";"   0,84";"201901";"13/01/2020 21:44:43"
"UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA. (325571)";"Médico Hospitalar";"Grande";"69";"72";"   0,75";"   0,64";"   0,98";"   0,69";"   0,84";"   0,79";"   1,09";"   1,00";"   1,00";"   0,80";"   0,90";"   0,75";"201901";"13/01/2020 21:44:43"
"CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL (413534)";"Médico Hospitalar";"Grande";"70";"67";"   0,47";"   1,08";"   0,94";"   0,61";"   0,24";"   0,38";"   0,52";"   0,61";"   0,52";"   0,47";"   0,52";"   0,47";"201901";"13/01/2020 21:44:43"
"UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA. (306398)";"Médico Hospitalar";"Grande";"71";"69";"   0,45";"   0,84";"   0,91";"   0,84";"   0,51";"   0,64";"   0,71";"   0,90";"   0,71";"   0,51";"   0,38";"   0,45";"201901";"13/01/2020 21:44:43"
"VALE S/A (345695)";"Médico Hospitalar";"Grande";"72";"71";"   0,43";"   0,71";"   0,70";"   0,70";"   0,85";"   0,69";"   0,58";"   0,58";"   0,90";"   0,90";"   0,64";"   0,43";"201901";"13/01/2020 21:44:43"
"UNIMED SAÚDE E ODONTO S.A (416801)";"Médico Hospitalar";"Grande";"73";"73";"   0,35";"   0,46";"   0,54";"   0,68";"   0,48";"   0,45";"   0,43";"   0,52";"   0,53";"   0,56";"   0,31";"   0,35";"201901";"13/01/2020 21:44:43"
"ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI (382540)";"Médico Hospitalar";"Grande";"74";"74";"   0,12";"   0,12";"   0,16";"   0,24";"   0,28";"   0,28";"   0,24";"   0,40";"   0,36";"   0,28";"   0,12";"   0,12";"201901";"13/01/2020 21:44:43"
"UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (324213)";"Médico Hospitalar";"Médio";"1";"2";"  49,29";" 124,79";" 114,10";"  89,23";"  76,60";"  52,77";"  59,69";"  56,93";"  49,77";"  40,61";"  45,42";"  49,29";"201901";"13/01/2020 21:44:43"
"UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO (337668)";"Médico Hospitalar";"Médio";"2";"7";"  12,21";"  16,97";"  17,05";"  16,25";"  15,15";"  16,31";"  15,95";"  14,19";"  11,66";"  12,46";"  12,98";"  12,21";"201901";"13/01/2020 21:44:43"
"SANTA RITA SISTEMA DE SAUDE LTDA (413194)";"Médico Hospitalar";"Médio";"3";"44";"  11,39";"   5,42";"   6,26";"   8,24";"   8,81";"   9,98";"   9,43";"   9,78";"  11,00";"  12,88";"  12,13";"  11,39";"201901";"13/01/2020 21:44:43"
"UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA (311961)";"Médico Hospitalar";"Médio";"4";"4";"  11,38";"  23,58";"  25,75";"  25,82";"  23,98";"  23,89";"  21,99";"  21,68";"  17,51";"  15,45";"  11,39";"  11,38";"201901";"13/01/2020 21:44:43"
"UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479)";"Médico Hospitalar";"Médio";"5";"15";"  10,77";"   9,83";"  10,94";"  12,58";"  12,49";"  12,91";"  11,65";"  11,46";"  11,75";"  13,07";"  12,70";"  10,77";"201901";"13/01/2020 21:44:43"
"UNIHOSP SAÚDE LTDA (385255)";"Médico Hospitalar";"Médio";"6";"6";"  10,77";"  18,63";"  14,88";"  14,04";"  11,92";"  10,79";"  10,57";"   9,59";"   8,53";"  10,74";"   9,03";"  10,77";"201901";"13/01/2020 21:44:43"
"UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289)";"Médico Hospitalar";"Médio";"7";"3";"  10,36";"  30,77";"  33,25";"  26,69";"  27,70";"  23,91";"  19,16";"  14,48";"  16,31";"  15,11";"  11,83";"  10,36";"201901";"13/01/2020 21:44:43"
"GARANTIA DE SAÚDE LTDA (343064)";"Médico Hospitalar";"Médio";"8";"12";"   9,96";"  11,30";"  13,30";"  13,28";"  11,59";"  12,59";"  13,29";"  15,97";"  16,35";"  16,96";"  13,05";"   9,96";"201901";"13/01/2020 21:44:43"
"UNIÃO MÉDICA PLANOS DE SAÚDE S/A (414581)";"Médico Hospitalar";"Médio";"9";"9";"   9,73";"  14,28";"  15,31";"  13,21";"   9,89";"   7,64";"   6,89";"   9,05";"   8,59";"   7,92";"   7,83";"   9,73";"201901";"13/01/2020 21:44:43"
"TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA (412759)";"Médico Hospitalar";"Médio";"10";"51";"   9,53";"   4,96";"   4,33";"   4,02";"   3,09";"   3,39";"   2,77";"   4,00";"   7,08";"   8,92";"   9,84";"   9,53";"201901";"13/01/2020 21:44:43"
"UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO (340952)";"Médico Hospitalar";"Médio";"11";"67";"   8,67";"   4,00";"   5,41";"   6,08";"   7,32";"   8,73";"   8,59";"   9,58";"   9,52";"   9,32";"   8,86";"   8,67";"201901";"13/01/2020 21:44:43"
"ALLIANZ SAÚDE S/A (000515)";"Médico Hospitalar";"Médio";"12";"23";"   8,22";"   7,67";"   8,72";"   8,40";"   7,38";"   7,10";"   5,40";"   6,34";"   9,83";"  11,00";"  11,40";"   8,22";"201901";"13/01/2020 21:44:43"
"SAUDE - SISTEMA ASSISTENCIAL UNIFICADO DE EMPRESAS - SOCIEDADE SIMPLES (410047)";"Médico Hospitalar";"Médio";"13";"25";"   7,75";"   7,19";"   7,07";"   9,24";"   9,50";"  11,39";"  10,24";"  12,31";"  11,96";"  10,87";"   8,62";"   7,75";"201901";"13/01/2020 21:44:43"
"SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA. (400190)";"Médico Hospitalar";"Médio";"14";"37";"   7,73";"   6,04";"   5,56";"   4,66";"   6,29";"   9,13";"  10,27";"   8,53";"   5,63";"   5,16";"   5,10";"   7,73";"201901";"13/01/2020 21:44:43"
"UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA. (304051)";"Médico Hospitalar";"Médio";"15";"14";"   7,46";"   9,93";"  10,66";"  10,91";"   8,83";"   8,10";"   6,61";"   6,39";"   6,71";"   7,82";"   8,38";"   7,46";"201901";"13/01/2020 21:44:43"
"CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP (324477)";"Médico Hospitalar";"Médio";"16";"16";"   7,31";"   9,24";"  11,98";"  10,81";"   9,23";"   8,95";"  10,90";"  12,88";"  11,80";"   9,75";"   8,63";"   7,31";"201901";"13/01/2020 21:44:43"
"PROMED ASSISTENCIA MEDICA LTDA (348805)";"Médico Hospitalar";"Médio";"17";"7";"   7,24";"  11,56";"  12,52";"  10,69";"  10,23";"  10,42";"  11,10";"  12,05";"  13,00";"  11,28";"   9,07";"   7,24";"201901";"13/01/2020 21:44:43"
"SAÚDE SIM LTDA (320111)";"Médico Hospitalar";"Médio";"18";"11";"   7,20";"  13,95";"  15,77";"  15,85";"  16,27";"  17,19";"  23,88";"  22,94";"  19,72";"  12,27";"   9,11";"   7,20";"201901";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA CEDAE (321869)";"Médico Hospitalar";"Médio";"19";"40";"   6,59";"   5,95";"   5,12";"   4,67";"   4,62";"   8,00";"  10,22";"  13,42";"  15,96";"  15,87";"  11,44";"   6,59";"201901";"13/01/2020 21:44:43"
"ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS (419249)";"Médico Hospitalar";"Médio";"20";"53";"   6,50";"   4,74";"   5,50";"   4,91";"   5,59";"   6,16";"   8,14";"  11,69";"  11,94";"  10,64";"   7,53";"   6,50";"201901";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA (417530)";"Médico Hospitalar";"Médio";"21";"65";"   6,31";"   4,05";"   5,06";"   6,85";"   6,00";"   5,48";"   4,21";"   5,91";"   5,87";"   6,31";"   5,84";"   6,31";"201901";"13/01/2020 21:44:43"
"AMESC - ASSOCIAÇÃO MÉDICA ESPÍRITA CRISTÃ (401081)";"Médico Hospitalar";"Médio";"22";"45";"   6,13";"   5,40";"   6,71";"   7,27";"   8,03";"   8,26";"   7,77";"   8,21";"   6,99";"   5,93";"   4,81";"   6,13";"201901";"13/01/2020 21:44:43"
"ASSISTENCIA MEDICO HOSPITALAR SAO LUCAS S/A (323811)";"Médico Hospitalar";"Médio";"23";"";"   5,81";"";"";"";"";"";"   9,74";"   6,02";"   7,48";"   7,30";"   6,54";"   5,81";"201901";"13/01/2020 21:44:43"
"ESMALE ASSISTENCIA INTERNACIONAL DE SAUDE LTDA. (395480)";"Médico Hospitalar";"Médio";"24";"17";"   5,71";"   8,92";"   9,36";"   6,71";"   6,12";"   4,90";"   5,36";"   5,82";"   7,36";"   8,03";"   7,41";"   5,71";"201901";"13/01/2020 21:44:43"
"PLENA SAÚDE LTDA (348830)";"Médico Hospitalar";"Médio";"25";"70";"   5,62";"   3,79";"   4,38";"   4,56";"   4,86";"   6,00";"   7,00";"   7,16";"   6,31";"   6,16";"   5,35";"   5,62";"201901";"13/01/2020 21:44:43"
"PLAMED PLANO DE ASSISTENCIA MEDICA LTDA (343463)";"Médico Hospitalar";"Médio";"26";"20";"   5,42";"   8,34";"   9,24";"   7,94";"   6,04";"   8,92";"   8,58";"   8,57";"   6,41";"   5,18";"   6,56";"   5,42";"201901";"13/01/2020 21:44:43"
"UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO (352683)";"Médico Hospitalar";"Médio";"27";"34";"   5,40";"   6,57";"   7,37";"   6,98";"   6,99";"   6,02";"   5,04";"   4,86";"   5,86";"   5,43";"   5,40";"   5,40";"201901";"13/01/2020 21:44:43"
"UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA (337871)";"Médico Hospitalar";"Médio";"28";"29";"   5,29";"   6,79";"   8,80";"   7,23";"   5,64";"   4,86";"   6,49";"   6,89";"   5,26";"   4,45";"   4,05";"   5,29";"201901";"13/01/2020 21:44:43"
"CENTRO TRASMONTANO DE SAO PAULO (303623)";"Médico Hospitalar";"Médio";"29";"43";"   5,23";"   5,57";"   6,98";"   6,39";"   6,11";"   5,23";"   4,79";"   4,93";"   5,63";"   7,01";"   6,07";"   5,23";"201901";"13/01/2020 21:44:43"
"UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA. (386588)";"Médico Hospitalar";"Médio";"30";"108";"   5,20";"   2,07";"   2,70";"   2,38";"   3,16";"   3,32";"   3,00";"   2,05";"   2,21";"   3,47";"   3,78";"   5,20";"201901";"13/01/2020 21:44:43"
"SAMED - SERVIÇOS DE ASSISTÊNCIA MÉDICA, ODONTOLÓGICA E HOSPITALAR S.A. (309192)";"Médico Hospitalar";"Médio";"31";"";"   5,20";"";"";"";"";"";"";"  52,95";"  86,04";"   7,86";"   4,74";"   5,20";"201901";"13/01/2020 21:44:43"
"BIO SAÚDE SERVIÇOS MÉDICOS LTDA (402966)";"Médico Hospitalar";"Médio";"32";"57";"   5,20";"   4,44";"   5,41";"   5,09";"   5,17";"   4,40";"   6,39";"   5,74";"   5,49";"   4,44";"   4,76";"   5,20";"201901";"13/01/2020 21:44:43"
"FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA (346926)";"Médico Hospitalar";"Médio";"33";"18";"   5,19";"   8,77";"  10,31";"  12,13";"  12,33";"  10,98";"   8,44";"   7,83";"   7,38";"   7,34";"   6,13";"   5,19";"201901";"13/01/2020 21:44:43"
"UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA (350371)";"Médico Hospitalar";"Médio";"34";"32";"   5,08";"   6,66";"   7,59";"   7,86";"   8,74";"  10,23";"   8,61";"   6,10";"   6,67";"   7,54";"   8,12";"   5,08";"201901";"13/01/2020 21:44:43"
"UNIMED IMPERATRIZ COOPERATIVA DE TRABALHO MÉDICO (352543)";"Médico Hospitalar";"Médio";"35";"28";"   4,98";"   6,97";"   7,65";"   7,59";"   5,74";"   4,29";"   3,58";"   3,59";"   4,31";"   4,66";"   3,93";"   4,98";"201901";"13/01/2020 21:44:43"
"UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (348406)";"Médico Hospitalar";"Médio";"36";"35";"   4,85";"   6,14";"   5,80";"   5,52";"   6,75";"   6,13";"   4,29";"   3,34";"   2,02";"   3,00";"   4,14";"   4,85";"201901";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ (324361)";"Médico Hospitalar";"Médio";"37";"80";"   4,75";"   3,64";"   4,12";"   6,14";"   6,60";"   6,04";"   7,48";"   7,44";"   6,91";"   4,42";"   3,91";"   4,75";"201901";"13/01/2020 21:44:43"
"QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA EIRELI (418170)";"Médico Hospitalar";"Médio";"38";"60";"   4,68";"   4,28";"   5,16";"   7,16";"   6,42";"   5,47";"   3,17";"   4,38";"   4,13";"   5,92";"   5,01";"   4,68";"201901";"13/01/2020 21:44:43"
"PROMED ASSISTÊNCIA MÉDICA LTDA (410632)";"Médico Hospitalar";"Médio";"39";"22";"   4,53";"   8,05";"   6,16";"   4,12";"   4,00";"   4,38";"   6,92";"   7,35";"   6,95";"   5,27";"   3,99";"   4,53";"201901";"13/01/2020 21:44:43"
"SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A (335614)";"Médico Hospitalar";"Médio";"40";"39";"   4,50";"   5,99";"   6,72";"   6,25";"   6,04";"   5,56";"   6,37";"   5,53";"   6,36";"   6,13";"   6,62";"   4,50";"201901";"13/01/2020 21:44:43"
"MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA. (328537)";"Médico Hospitalar";"Médio";"41";"31";"   4,41";"   6,70";"   6,73";"   4,83";"   2,43";"   3,90";"   4,15";"   4,42";"   2,71";"   3,95";"   3,94";"   4,41";"201901";"13/01/2020 21:44:43"
"SOMPO SAÚDE SEGUROS S.A. (000477)";"Médico Hospitalar";"Médio";"42";"38";"   4,36";"   6,02";"   6,09";"   6,60";"   6,46";"   7,00";"   5,90";"   5,61";"   4,86";"   5,05";"   3,96";"   4,36";"201901";"13/01/2020 21:44:43"
"SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA (403962)";"Médico Hospitalar";"Médio";"43";"118";"   4,36";"   2,13";"   2,13";"   2,67";"   1,03";"   1,00";"   1,94";"   2,91";"   2,91";"   3,39";"   3,87";"   4,36";"201901";"13/01/2020 21:44:43"
"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA (313971)";"Médico Hospitalar";"Médio";"44";"24";"   4,19";"   7,25";"   6,69";"   6,51";"   6,20";"   5,93";"   4,03";"   3,43";"   2,59";"   2,65";"   3,04";"   4,19";"201901";"13/01/2020 21:44:43"
"MULTI SAÚDE ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA (402851)";"Médico Hospitalar";"Médio";"45";"47";"   4,09";"   5,38";"   5,78";"   3,87";"   2,73";"   2,35";"   3,52";"   4,44";"   4,94";"   4,74";"   4,27";"   4,09";"201901";"13/01/2020 21:44:43"
"MEDIPLAN ASSISTENCIAL LTDA (368849)";"Médico Hospitalar";"Médio";"46";"52";"   4,05";"   4,86";"   5,23";"   5,33";"   4,52";"   3,21";"   2,18";"   1,79";"   1,66";"   2,42";"   3,18";"   4,05";"201901";"13/01/2020 21:44:43"
"COOPERCISO - CENTRO INTEGRADO DE SERVIÇO ODONTOLÓGICO S/S LTDA. (353892)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (400882)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA (300195)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO (306193)";"Odontológica";"Pequeno";"13";"";"0,00";"";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"UNIODONTO DUQUE DE CAXIAS COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (382337)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"CROE - CENTRO DE REABILITACAO ORAL ESPECIALIZADO LTDA (368181)";"Odontológica";"Pequeno";"13";"16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201901";"13/01/2020 21:44:43"
"SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA. (405604)";"Odontológica";"X";"1";"";"0,00";"";"";"";"";"";"";"";"";"";"";"0,00";"201901";"13/01/2020 21:44:43"
"AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA (394734)";"Médico Hospitalar";"Grande";"1";"8";"  11,36";"  15,55";"  15,20";"  14,55";"  13,20";"  12,16";"  12,25";"  16,04";"  18,86";"  19,02";"  14,92";"  11,36";"201901";"13/01/2020 21:44:43"
"AGEMED SAÚDE S.A. (339601)";"Médico Hospitalar";"Grande";"2";"1";"  10,51";" 169,21";" 115,23";"  55,91";"  33,36";"  28,38";"  29,39";"  28,87";"  25,45";"  18,96";"  13,12";"  10,51";"201901";"13/01/2020 21:44:43"
"UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO (393321)";"Médico Hospitalar";"Grande";"3";"3";"  10,15";"  13,94";"  13,84";"  12,49";"  11,65";"  11,83";"  10,83";"  10,28";"   9,40";"   9,53";"   9,47";"  10,15";"201901";"13/01/2020 21:44:43"
