"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/17";"Nov/17";"Out/17";"Set/17";"Ago/17";"Jul/17";"Jun/17";"Mai/17";"Abr/17";"Mar/17";"Fev/17";"Jan/17";"Competência";"Data de atualização"
"CEMIL CENTRO MEDICO DE ITU LTDA. (300012)";"Médico Hospitalar";"Pequeno";"186";"167";"0,00";"   1,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO (392405)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL (420000)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"COMPANHIA NACIONAL DE ABASTECIMENTO - CONAB (334189)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"VIVACOM PLANOS DE SAÚDE (361461)";"Médico Hospitalar";"Pequeno";"186";"187";"0,00";"   0,60";"   1,20";"   1,80";"   1,79";"   1,19";"   0,60";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"POLYMED - POLYCLÍNICA MÉDICA E OPERADORA DE PLANOS DE SAÚDE S/S LTDA (332291)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"FUNDAÇÃO PADRE ALBINO (413399)";"Médico Hospitalar";"Pequeno";"186";"";"0,00";"";"";"";"";"";"";"";"   4,92";"   2,46";"   0,55";"0,00";"201701";"05/02/2018 11:09:22"
"SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA (330116)";"Médico Hospitalar";"Pequeno";"186";"180";"0,00";"   0,73";"   0,74";"   0,74";"   1,49";"   0,75";"   0,75";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ITAIPU BINACIONAL (366234)";"Médico Hospitalar";"Pequeno";"186";"105";"0,00";"   2,40";"   2,40";"   2,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM (420093)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"HOSPITAL PADRE JÚLIO MARIA (406457)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE (314251)";"Médico Hospitalar";"Pequeno";"186";"85";"0,00";"   3,20";"   3,20";"   2,14";"0,00";"   1,08";"   1,08";"   1,08";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"VITA ASSISTÊNCIA A SAÚDE LTDA. (414905)";"Médico Hospitalar";"Pequeno";"186";"98";"0,00";"   2,70";"0,00";"0,00";"0,00";"0,00";"   3,70";"   3,77";"   3,81";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL (363111)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"INDUSTRIAS NUCLEARES DO BRASIL S/A - INB (329282)";"Médico Hospitalar";"Pequeno";"186";"47";"0,00";"   9,21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE (409413)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328375)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"GRANJAS QUATRO IRMÃOS AGROPECUÁRIA E COMÉRCIO S/A (404152)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"SANTA CASA DE MISERICORDIA DE PONTA GROSSA (419338)";"Médico Hospitalar";"Pequeno";"186";"156";"0,00";"   1,15";"   0,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"PORTO DIAS SAUDE LTDA. (415081)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA (317012)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"   0,57";"   1,15";"   1,15";"   0,58";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS (306754)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"CLINIPREV SAUDE LTDA (415413)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC (384704)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"   2,43";"   2,44";"   4,89";"   2,45";"   2,46";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"CLIMOL CLINICA MÉDICA E ODONTOLÓGICA SÃO FRANCISCO DE ASSIS LTDA. (402770)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO (417211)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"INSOLVÊNCIA CIVIL DE FUNDAÇÃO IRMÃO DIAMANTINO (419044)";"Médico Hospitalar";"Pequeno";"186";"";"0,00";"";"";"";"";"";"";"";"";"";"  52,40";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO (366340)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   1,07";"   1,08";"   1,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA (406635)";"Médico Hospitalar";"Pequeno";"186";"90";"0,00";"   2,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"SISTEMA TOTAL DE SAÚDE LTDA. (402001)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"   0,80";"   0,79";"   0,79";"0,00";"0,00";"   0,77";"   0,77";"   0,76";"0,00";"201701";"05/02/2018 11:09:22"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB (315583)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   2,16";"   4,31";"   6,45";"   4,28";"   2,13";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ARCELORMITTAL BRASIL S/A (416070)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ (417955)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   2,23";"   2,24";"   2,24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO (370975)";"Médico Hospitalar";"Pequeno";"186";"132";"0,00";"   1,52";"   0,77";"   0,78";"0,00";"0,00";"0,00";"   0,82";"   0,82";"   0,82";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO (302228)";"Médico Hospitalar";"Pequeno";"186";"150";"0,00";"   1,27";"   1,27";"   1,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA (345741)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO SAÚDE CONCEIÇÃO (330892)";"Médico Hospitalar";"Pequeno";"186";"173";"0,00";"   0,89";"0,00";"0,00";"   0,89";"   0,89";"   0,89";"0,00";"   0,89";"   0,89";"   0,89";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO BENEFICENTE FNV (415049)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO (337498)";"Médico Hospitalar";"Pequeno";"186";"182";"0,00";"   0,67";"0,00";"0,00";"   0,67";"   2,03";"   2,03";"   2,03";"   1,35";"   1,35";"   0,67";"0,00";"201701";"05/02/2018 11:09:22"
"SAO PAULO TRANSPORTE S.A. (381799)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   2,27";"   2,27";"   2,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS (419958)";"Médico Hospitalar";"Pequeno";"186";"103";"0,00";"   2,47";"   3,64";"   1,20";"   2,39";"   1,21";"   1,22";"   3,67";"   4,93";"   4,69";"   1,67";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA (360414)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   0,87";"   0,87";"   0,87";"0,00";"0,00";"   0,87";"   0,87";"   0,87";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO (365530)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,93";"   0,93";"   0,93";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC (382639)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"BARDELLA S/A INDÚSTRIAS MECÂNICAS (346403)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"PLANO DE SAUDE UNIFENAS (344010)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   9,78";"   9,77";"   9,75";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO BENEFICENTE DE CAMPO GRANDE (306428)";"Médico Hospitalar";"Pequeno";"186";"";"0,00";"";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO (347825)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"  10,52";"  10,50";"  10,47";"   2,61";"   5,21";"   5,19";"   2,58";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇAO UNISAUDE MARAU (333867)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO (348244)";"Médico Hospitalar";"Pequeno";"186";"160";"0,00";"   1,12";"0,00";"0,00";"0,00";"   1,12";"   1,12";"   1,68";"   0,56";"   0,56";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"LÍDER COMÉRCIO E INDÚSTRIA LTDA. (412490)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"EXTREMAMEDIC PLANOS DE SAÚDE LTDA (411868)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO (304468)";"Médico Hospitalar";"Pequeno";"186";"119";"0,00";"   1,81";"   1,82";"   1,22";"   0,62";"0,00";"   0,63";"   0,63";"   0,63";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO (387185)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO (365238)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"   0,84";"   0,84";"   0,84";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO (352861)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,66";"   1,66";"   1,66";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS (344915)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI (408522)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"   3,38";"   3,29";"   3,25";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO (354678)";"Médico Hospitalar";"Pequeno";"186";"149";"0,00";"   1,29";"0,00";"0,00";"0,00";"   1,30";"   1,30";"   1,31";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED JOAÇABA COOPERATIVA DE TRABALHO MÉDICO (301744)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"   0,63";"   0,63";"   0,63";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO (311944)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"MH VIDA - OPERADORA DE PLANOS DE SAÚDE - EIRELI (412015)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"   3,41";"   3,46";"   3,46";"0,00";"   3,35";"   3,20";"   3,04";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"AMAZONAS DISTRIBUIDORA DE ENERGIA S/A (416894)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"PLANO DE ASSISTÊNCIA MÉDICA MINEIRA LTDA (382281)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS (333875)";"Médico Hospitalar";"Pequeno";"186";"163";"0,00";"   1,08";"   1,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASTRA S/A INDUSTRIA E COMERCIO (358410)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA (335754)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,63";"   1,63";"   1,63";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"SBC SAÚDE LTDA. (412058)";"Médico Hospitalar";"Pequeno";"186";"198";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (357138)";"Médico Hospitalar";"Pequeno";"186";"14";"0,00";"  33,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE (406554)";"Médico Hospitalar";"Pequeno";"89";"116";"   2,41";"   1,85";"   2,46";"   3,06";"   2,44";"   1,83";"   0,61";"   2,43";"   2,42";"   3,62";"   3,01";"   2,41";"201701";"05/02/2018 11:09:22"
"UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA (315494)";"Médico Hospitalar";"Pequeno";"90";"161";"   2,40";"   1,10";"   1,07";"   1,06";"   1,08";"   1,10";"0,00";"   1,17";"   2,40";"   2,40";"   2,40";"   2,40";"201701";"05/02/2018 11:09:22"
"COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA (313084)";"Médico Hospitalar";"Pequeno";"91";"128";"   2,34";"   1,63";"   2,45";"   2,45";"   1,63";"   0,82";"   0,81";"   3,25";"   3,23";"   2,42";"   1,59";"   2,34";"201701";"05/02/2018 11:09:22"
"CAIXA DE ASSISTÊNCIA DO SETOR ELÉTRICO - E-VIDA (418374)";"Médico Hospitalar";"Pequeno";"92";"124";"   2,29";"   1,69";"   2,26";"   2,83";"   3,97";"   3,41";"   1,70";"   1,14";"   1,14";"   1,14";"   1,71";"   2,29";"201701";"05/02/2018 11:09:22"
"UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO (323004)";"Médico Hospitalar";"Pequeno";"93";"198";"   2,25";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,22";"   2,23";"   4,48";"   2,24";"   4,49";"   2,25";"201701";"05/02/2018 11:09:22"
"UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA. (355593)";"Médico Hospitalar";"Pequeno";"94";"158";"   2,25";"   1,14";"0,00";"0,00";"0,00";"0,00";"   1,16";"   1,17";"   1,17";"   2,34";"   2,32";"   2,25";"201701";"05/02/2018 11:09:22"
"SOCIEDADE COOPERATIVA CRUZEIRO - OPERADORA DE PLANOS DE SAUDE SOCIEDADE COOPERATIVA - EM LIQUIDAÇÃO EXTRAJUDICIAL (356107)";"Médico Hospitalar";"Pequeno";"95";"";"   2,22";"";"  33,01";"  48,14";"  59,51";"  53,94";"  35,66";"  20,09";"  10,04";"   8,60";"   2,23";"   2,22";"201701";"05/02/2018 11:09:22"
"FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL (378216)";"Médico Hospitalar";"Pequeno";"96";"110";"   2,20";"   2,30";"   2,29";"   3,41";"   3,39";"   4,51";"   2,25";"   2,24";"0,00";"   1,11";"   1,11";"   2,20";"201701";"05/02/2018 11:09:22"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Pequeno";"97";"198";"   2,13";"0,00";"   1,45";"   2,18";"   2,17";"   1,45";"   1,45";"   1,46";"   0,73";"   0,72";"   1,43";"   2,13";"201701";"05/02/2018 11:09:22"
"UNIMED DE SERTAOZINHO -  COOPERATIVA DE TRABALHO MÉDICO (344150)";"Médico Hospitalar";"Pequeno";"98";"61";"   2,12";"   5,60";"   5,55";"   4,40";"   2,18";"   1,08";"   1,08";"   1,07";"   2,13";"   2,12";"   2,12";"   2,12";"201701";"05/02/2018 11:09:22"
"PLANO DE SAUDE ASES LTDA. (411582)";"Médico Hospitalar";"Pequeno";"99";"198";"   2,11";"0,00";"   1,59";"   2,11";"   2,63";"   1,58";"   2,11";"   2,11";"   2,11";"   1,58";"   1,58";"   2,11";"201701";"05/02/2018 11:09:22"
"SAÚDE BRB - CAIXA DE ASSISTÊNCIA  (414310)";"Médico Hospitalar";"Pequeno";"100";"198";"   2,09";"0,00";"0,00";"   1,04";"   1,04";"   2,08";"   1,04";"   2,09";"   1,04";"   3,13";"   2,09";"   2,09";"201701";"05/02/2018 11:09:22"
"GS PLANO GLOBAL DE SAÚDE LTDA (413160)";"Médico Hospitalar";"Pequeno";"101";"94";"   2,05";"   2,83";"   4,23";"   4,19";"   6,26";"   5,54";"   4,84";"   3,45";"   2,07";"   2,06";"   1,37";"   2,05";"201701";"05/02/2018 11:09:22"
"GAMA SAUDE LTDA. (407011)";"Médico Hospitalar";"Pequeno";"102";"48";"   2,00";"   9,05";"   8,98";"   8,20";"   5,96";"   5,96";"   8,11";"   7,99";"   7,87";"   4,25";"   3,54";"   2,00";"201701";"05/02/2018 11:09:22"
"SANTA CASA DE MISERICÓRDIA DE TUPÃ (306045)";"Médico Hospitalar";"Pequeno";"103";"198";"   1,95";"0,00";"0,00";"   1,98";"   1,98";"   1,98";"0,00";"0,00";"0,00";"0,00";"   1,94";"   1,95";"201701";"05/02/2018 11:09:22"
"CAIXA DE ASSISTÊNCIA OSWALDO CRUZ (417548)";"Médico Hospitalar";"Pequeno";"104";"64";"   1,95";"   5,23";"   5,88";"   4,57";"   6,55";"   5,25";"   4,59";"   1,96";"   2,61";"   1,96";"   3,26";"   1,95";"201701";"05/02/2018 11:09:22"
"FUNDAÇÃO DE PREVIDÊNCIA DOS EMPREGADOS DA CEB (309362)";"Médico Hospitalar";"Pequeno";"105";"108";"   1,94";"   2,32";"   2,32";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,94";"201701";"05/02/2018 11:09:22"
"SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A (335614)";"Médico Hospitalar";"Pequeno";"106";"99";"   1,88";"   2,65";"   3,75";"   4,33";"   5,47";"   3,34";"   3,42";"   4,07";"   4,74";"   4,21";"   1,23";"   1,88";"201701";"05/02/2018 11:09:22"
"UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO (324566)";"Médico Hospitalar";"Pequeno";"107";"198";"   1,77";"0,00";"   1,14";"   1,73";"   2,33";"   1,17";"   1,17";"   1,76";"   1,76";"   2,34";"   1,76";"   1,77";"201701";"05/02/2018 11:09:22"
"ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE (417297)";"Médico Hospitalar";"Pequeno";"108";"198";"   1,77";"0,00";"0,00";"   0,79";"   0,80";"   0,80";"0,00";"0,00";"0,00";"   0,82";"   1,70";"   1,77";"201701";"05/02/2018 11:09:22"
"CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA (410624)";"Médico Hospitalar";"Pequeno";"109";"198";"   1,75";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,88";"   0,88";"   1,75";"201701";"05/02/2018 11:09:22"
"COOPUS PLANOS DE SAÚDE LTDA (419168)";"Médico Hospitalar";"Pequeno";"110";"40";"   1,71";"   4,37";"   5,69";"   5,39";"   5,80";"   5,71";"   6,43";"   9,60";"   8,44";"   6,87";"   3,05";"   1,71";"201701";"05/02/2018 11:09:22"
"ASSOCIAÇÃO SAÚDE SÃO JOSÉ (418919)";"Médico Hospitalar";"Pequeno";"111";"198";"   1,68";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,82";"   0,83";"   2,50";"   1,67";"   1,68";"201701";"05/02/2018 11:09:22"
