"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/16";"Nov/16";"Out/16";"Set/16";"Ago/16";"Jul/16";"Jun/16";"Mai/16";"Abr/16";"Mar/16";"Fev/16";"Jan/16";"Competência";"Data de atualização"
"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033)";"Médico Hospitalar";"Médio";"230";"158";"0,00";"   0,61";"   1,14";"   0,53";"   0,49";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO (345458)";"Médico Hospitalar";"Médio";"230";"105";"0,00";"   1,36";"   0,91";"   0,45";"0,00";"   0,45";"   0,45";"   0,91";"   0,91";"   0,91";"   0,45";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO (305227)";"Médico Hospitalar";"Médio";"230";"190";"0,00";"   0,46";"0,00";"0,00";"   0,45";"   0,45";"   0,45";"   0,45";"   0,45";"   0,46";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA (309087)";"Médico Hospitalar";"Médio";"230";"153";"0,00";"   0,81";"   0,40";"   0,39";"0,00";"   0,39";"   0,39";"   0,39";"   0,39";"   0,38";"   0,38";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"230";"184";"0,00";"   0,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"IRMANDADE DO SENHOR BOM JESUS DOS PASSOS DA STA CASA DE MISERICORDIA DE BRAGANÇA PAULISTA (323977)";"Médico Hospitalar";"Médio";"230";"1";"0,00";"0,00";"  55,56";"  93,17";"   5,81";"   3,52";"   1,58";"   0,79";"   0,39";"   0,39";"   0,39";"0,00";"201601";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO (347655)";"Médico Hospitalar";"Médio";"230";"227";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,37";"   0,40";"   0,44";"0,00";"201601";"22/01/2017 02:12:03"
"FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL (338648)";"Médico Hospitalar";"Médio";"230";"227";"0,00";"0,00";"   1,18";"   2,36";"   2,36";"   1,18";"   0,39";"   1,57";"   1,57";"   1,18";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"HOSPITAL REGIONAL DE FRANCA S/A (309338)";"Médico Hospitalar";"Médio";"230";"181";"0,00";"   0,50";"   0,75";"   1,50";"   1,24";"   0,99";"   0,74";"   0,74";"   0,74";"   0,25";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"FUNDACAO LEONOR DE BARROS CAMARGO (410292)";"Médico Hospitalar";"Médio";"230";"219";"0,00";"   0,25";"   0,25";"   0,25";"0,00";"   0,24";"   0,24";"   0,24";"   0,48";"   0,47";"   0,47";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA (305472)";"Médico Hospitalar";"Médio";"230";"165";"0,00";"   0,67";"   0,98";"   1,92";"   2,20";"   2,18";"   0,94";"   0,31";"   0,32";"   0,32";"   0,32";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO (311294)";"Médico Hospitalar";"Médio";"230";"205";"0,00";"   0,34";"   0,34";"   0,67";"   1,02";"   0,68";"   0,34";"0,00";"   0,35";"   0,35";"   0,35";"0,00";"201601";"22/01/2017 02:12:03"
"CAMIM-CLINICA MÉDICA LTDA (319872)";"Médico Hospitalar";"Médio";"230";"227";"0,00";"0,00";"0,00";"0,00";"   0,30";"   0,30";"   0,60";"   0,30";"   0,62";"   0,31";"   0,31";"0,00";"201601";"22/01/2017 02:12:03"
"HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA (416398)";"Médico Hospitalar";"Médio";"230";"227";"0,00";"0,00";"   0,36";"   0,74";"   0,75";"   0,76";"   0,38";"   0,38";"   0,39";"   0,40";"   0,41";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO (345598)";"Médico Hospitalar";"Médio";"230";"156";"0,00";"   0,79";"   0,80";"   0,27";"   0,27";"   0,26";"   0,26";"0,00";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681)";"Médico Hospitalar";"Médio";"230";"215";"0,00";"   0,27";"   0,27";"   0,27";"   0,27";"   0,27";"   0,81";"   1,08";"   1,08";"   0,54";"   0,27";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO (345776)";"Médico Hospitalar";"Médio";"230";"131";"0,00";"   0,97";"   0,97";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"SIM - CAIXA DE ASSISTÊNCIA À SAÚDE (356476)";"Médico Hospitalar";"Médio";"230";"211";"0,00";"   0,31";"   0,31";"   0,31";"   0,31";"   0,62";"   0,62";"   0,31";"   0,31";"   0,31";"   0,31";"0,00";"201601";"22/01/2017 02:12:03"
"WMS SUPERMERCADOS DO BRASIL LTDA (345628)";"Médico Hospitalar";"Médio";"230";"227";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA (319384)";"Médico Hospitalar";"Médio";"230";"99";"0,00";"   1,47";"   1,11";"   1,11";"   0,75";"   0,38";"0,00";"0,00";"   0,38";"   0,38";"   0,38";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO (362573)";"Médico Hospitalar";"Médio";"230";"150";"0,00";"   0,71";"0,00";"0,00";"   1,31";"   2,49";"   2,14";"   1,25";"   0,33";"   0,29";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO (348244)";"Médico Hospitalar";"Médio";"230";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,37";"   0,37";"   0,37";"0,00";"0,00";"0,00";"0,00";"201601";"22/01/2017 02:12:03"
"VIVA PLANOS DE SAÚDE LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (412791)";"Médico Hospitalar";"Pequeno";"1";"";" 381,47";"";"";"";"";"  13,75";"  23,11";"  46,21";" 125,79";" 341,47";" 337,38";" 381,47";"201601";"22/01/2017 02:12:03"
"PLANO DE AUTOGESTÃO EM SAÚDE DOS SERVIDORES DO PODER JUDICIÁRIO (406201)";"Médico Hospitalar";"Pequeno";"2";"";" 219,81";"";"";"";"";"";"";"";"";" 142,86";"  50,62";" 219,81";"201601";"22/01/2017 02:12:03"
"CASA DE CARIDADE DE MURIAÉ - HOSPITAL SÃO PAULO (333514)";"Médico Hospitalar";"Pequeno";"3";"";"  62,63";"";"";"";"";"";"";"";"";"";"";"  62,63";"201601";"22/01/2017 02:12:03"
"CIME CIRURGIA E MEDICINA S/C LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (323349)";"Médico Hospitalar";"Pequeno";"4";"";"  43,83";"";"";"";"";"";"";"  11,69";"  15,65";"  33,39";"  30,26";"  43,83";"201601";"22/01/2017 02:12:03"
"UNIMED DE PAULO AFONSO COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (312509)";"Médico Hospitalar";"Pequeno";"5";"14";"  40,23";"  20,35";"   9,12";"   8,86";"  17,53";"  25,93";"  17,06";"   8,43";"   8,30";"   8,21";"  24,32";"  40,23";"201601";"22/01/2017 02:12:03"
"UNIMED MACAPA COOPERATIVA DE TRABALHO MÉDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL (366811)";"Médico Hospitalar";"Pequeno";"6";"45";"  36,97";"   5,40";"  15,10";"  22,13";"  19,10";"  31,52";"  27,94";"  31,22";"  17,34";"  20,87";"  36,59";"  36,97";"201601";"22/01/2017 02:12:03"
"MEDICAL BRASIL ASSISTÊNCIA MÉDICA LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (419320)";"Médico Hospitalar";"Pequeno";"7";"27";"  36,49";"   9,51";"   7,64";"   5,52";"  10,62";"  13,38";"  18,22";"  13,58";"  14,12";"   4,14";"  12,62";"  36,49";"201601";"22/01/2017 02:12:03"
"PRONTOMED ASSISTÊNCIA MEDICA LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL (403849)";"Médico Hospitalar";"Pequeno";"32";"26";"  10,06";"  10,07";"  10,07";"  17,63";"  20,15";"  25,18";"  22,66";"  22,65";"  20,13";"  15,09";"   7,54";"  10,06";"201601";"22/01/2017 02:12:03"
"ITAUSEG SAÚDE S.A. (000884)";"Médico Hospitalar";"Pequeno";"33";"39";"   9,73";"   5,99";"   5,10";"   7,61";"  11,77";"  13,37";"  13,29";"  10,74";"   9,05";"  10,64";"  10,58";"   9,73";"201601";"22/01/2017 02:12:03"
"UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO (354996)";"Médico Hospitalar";"Pequeno";"34";"52";"   9,65";"   4,98";"   7,95";"  10,94";"  15,89";"  15,88";"  11,88";"   6,92";"   4,92";"   3,91";"   4,86";"   9,65";"201601";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME (344184)";"Médico Hospitalar";"Pequeno";"35";"171";"   9,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   9,23";"201601";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTENCIA À SAUDE DE SAO JOAO DA BOA VISTA (408263)";"Médico Hospitalar";"Pequeno";"36";"171";"   9,12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   4,59";"   9,12";"201601";"22/01/2017 02:12:03"
"PLAN MED ASSISTÊNCIA MÉDICA LTDA.-EPP (386898)";"Médico Hospitalar";"Pequeno";"37";"171";"   8,35";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   4,18";"   4,18";"   4,18";"0,00";"   8,35";"201601";"22/01/2017 02:12:03"
"SMS - ASSISTÊNCIA MÉDICA LTDA (311405)";"Médico Hospitalar";"Pequeno";"38";"11";"   8,16";"  23,62";"  17,37";"  12,12";"  10,67";"   7,58";"   9,13";"  15,06";"  18,53";"  16,03";"  10,44";"   8,16";"201601";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU (408093)";"Médico Hospitalar";"Pequeno";"39";"171";"   7,79";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   7,79";"201601";"22/01/2017 02:12:03"
"SANTA RITA SISTEMA DE SAUDE LTDA (413194)";"Médico Hospitalar";"Pequeno";"40";"21";"   7,66";"   5,79";"   5,77";"   6,82";"   7,14";"   7,58";"   5,38";"   4,00";"   4,81";"   6,18";"   6,92";"   7,66";"201601";"22/01/2017 02:12:03"
"SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA (343676)";"Médico Hospitalar";"Pequeno";"41";"15";"   7,57";"  15,40";"  10,90";"   7,30";"   6,42";"   9,21";"   7,40";"   7,45";"   6,56";"  10,37";"   8,50";"   7,57";"201601";"22/01/2017 02:12:03"
"COOPERATIVA MÉDICA CAMPINAS - COOPERMECA (336432)";"Médico Hospitalar";"Pequeno";"42";"";"   7,19";"";"";"";"";"";"";"";"";"";"0,00";"   7,19";"201601";"22/01/2017 02:12:03"
"EMPRESA DE TRANSPORTES E TRÂNSITO DE BELO HORIZONTE S.A. - BHTRANS (306525)";"Médico Hospitalar";"Pequeno";"43";"171";"   6,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,00";"   6,97";"   6,95";"201601";"22/01/2017 02:12:03"
"ASSOCIAÇÃO METROPOLITANA DE ASSISTÊNCIA À SAÚDE (418854)";"Médico Hospitalar";"Pequeno";"44";"18";"   6,92";"  13,59";"  14,79";"  10,39";"   8,16";"   6,01";"  14,22";"  19,41";"  22,44";"  15,46";"   6,43";"   6,92";"201601";"22/01/2017 02:12:03"
"TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL (316849)";"Médico Hospitalar";"Pequeno";"45";"17";"   6,80";"  13,71";"  10,28";"   6,85";"  13,70";"  10,26";"   6,84";"   3,41";"  10,23";"  10,22";"  10,21";"   6,80";"201601";"22/01/2017 02:12:03"
"UNIMED DO GUARUJÁ COOPERATIVA DE TRABALHO MÉDICO (306665)";"Médico Hospitalar";"Pequeno";"46";"";"   6,54";"";"";"  83,80";"  56,39";"0,00";"0,00";"0,00";"  25,40";"  21,25";"  12,81";"   6,54";"201601";"22/01/2017 02:12:03"
"OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA (354511)";"Médico Hospitalar";"Pequeno";"47";"59";"   6,36";"   4,08";"   2,91";"   3,48";"   2,89";"   5,18";"   6,31";"   8,00";"   5,72";"   4,59";"   3,46";"   6,36";"201601";"22/01/2017 02:12:03"
"OPERADORA DE PLANOS DE SAÚDE SERRA IMPERIAL LTDA. (409235)";"Médico Hospitalar";"Pequeno";"48";"38";"   6,22";"   6,00";"  17,97";"  17,95";"  11,97";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,22";"201601";"22/01/2017 02:12:03"
"PLAMHEG PLANO DE ASSISTÊNCIA MEDICA E HOSPITALAR DO ESTADO DE GOIAS S/S LTDA (373141)";"Médico Hospitalar";"Pequeno";"49";"171";"   6,04";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,22";"   1,21";"   2,40";"   3,37";"   4,25";"   6,04";"201601";"22/01/2017 02:12:03"
"HOSPITAL NOSSA SENHORA DAS GRAÇAS LTDA. (309401)";"Médico Hospitalar";"Pequeno";"50";"35";"   5,91";"   6,56";"  13,00";"  19,33";"  12,72";"   6,27";"0,00";"0,00";"0,00";"   6,01";"   5,96";"   5,91";"201601";"22/01/2017 02:12:03"
"HC SAÚDE LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL (335851)";"Médico Hospitalar";"Pequeno";"51";"171";"   5,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,90";"   5,90";"   5,90";"   5,90";"   5,90";"201601";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE DRACENA (408026)";"Médico Hospitalar";"Pequeno";"52";"171";"   5,59";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,59";"   5,59";"201601";"22/01/2017 02:12:03"
"INSOLVÊNCIA CIVIL DE FUNDAÇÃO IRMÃO DIAMANTINO (419044)";"Médico Hospitalar";"Pequeno";"53";"8";"   5,50";"  32,19";"  49,50";"  26,35";"  23,80";"  14,98";"  13,69";"   6,56";"   5,40";"   3,45";"   4,95";"   5,50";"201601";"22/01/2017 02:12:03"
"AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A. (321338)";"Médico Hospitalar";"Pequeno";"54";"31";"   5,38";"   7,20";"   7,24";"   7,25";"   8,60";"   8,60";"   7,98";"  13,98";"  23,71";"  21,77";"  14,82";"   5,38";"201601";"22/01/2017 02:12:03"
"SOCIEDADE BENEFICENTE UNIÃO OPERÁRIA DE ARARAQUARA (343811)";"Médico Hospitalar";"Pequeno";"55";"";"   5,17";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,21";"   5,17";"201601";"22/01/2017 02:12:03"
"UNIMED DE SERTAOZINHO -  COOPERATIVA DE TRABALHO MÉDICO (344150)";"Médico Hospitalar";"Pequeno";"56";"70";"   4,97";"   3,18";"   3,16";"   2,10";"   3,13";"   3,12";"   3,09";"   3,07";"   3,04";"   3,01";"   3,99";"   4,97";"201601";"22/01/2017 02:12:03"
"GREEN LIFE SAÚDE ASSISTÊNCIA MÉDICA LTDA. (410471)";"Médico Hospitalar";"Pequeno";"57";"40";"   4,88";"   5,72";"  12,66";"  16,44";"  16,48";"  11,86";"   7,98";"  10,89";"  11,53";"  10,93";"   6,08";"   4,88";"201601";"22/01/2017 02:12:03"
"OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA. (318477)";"Médico Hospitalar";"Pequeno";"58";"21";"   4,55";"  11,65";"   8,92";"   2,69";"   2,91";"   3,14";"   4,35";"   3,35";"   4,47";"   3,39";"   3,41";"   4,55";"201601";"22/01/2017 02:12:03"
"SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE (353264)";"Médico Hospitalar";"Pequeno";"59";"171";"   4,44";"0,00";"0,00";"   0,72";"   0,72";"   0,71";"0,00";"   2,87";"   2,90";"   2,94";"0,00";"   4,44";"201601";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESPÍRITO SANTO (394271)";"Médico Hospitalar";"Pequeno";"95";"51";"   2,49";"   5,00";"   2,50";"   1,25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,25";"   2,49";"201601";"22/01/2017 02:12:03"
"UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA (303178)";"Médico Hospitalar";"Pequeno";"96";"123";"   2,47";"   1,29";"   1,28";"   3,19";"   1,91";"   3,17";"   1,27";"   1,90";"   1,27";"   1,26";"   1,25";"   2,47";"201601";"22/01/2017 02:12:03"
"IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES (321095)";"Médico Hospitalar";"Pequeno";"97";"171";"   2,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   5,34";"  26,07";"  27,96";"  22,40";"   2,46";"201601";"22/01/2017 02:12:03"
"UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED (383520)";"Médico Hospitalar";"Pequeno";"98";"171";"   2,39";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,39";"201601";"22/01/2017 02:12:03"
"UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328375)";"Médico Hospitalar";"Pequeno";"99";"171";"   2,36";"0,00";"0,00";"0,00";"   2,35";"   2,36";"   2,37";"0,00";"0,00";"   2,35";"   2,35";"   2,36";"201601";"22/01/2017 02:12:03"
"UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596)";"Médico Hospitalar";"Pequeno";"100";"106";"   2,36";"   1,65";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,43";"   3,61";"   3,59";"   2,40";"   2,36";"201601";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE LEME (335762)";"Médico Hospitalar";"Pequeno";"101";"1";"   2,30";"0,00";"0,00";"0,00";"   0,84";"   1,64";"   2,41";"   2,40";"   3,17";"   2,35";"   3,10";"   2,30";"201601";"22/01/2017 02:12:03"
"SAO PAULO TRANSPORTE S.A. (381799)";"Médico Hospitalar";"Pequeno";"102";"171";"   2,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,31";"   2,30";"   2,29";"201601";"22/01/2017 02:12:03"
"BIO SAÚDE SERVIÇOS MÉDICOS LTDA (402966)";"Médico Hospitalar";"Pequeno";"103";"7";"   2,25";"  10,12";"   8,88";"   9,09";"   4,05";"   4,35";"   2,03";"   2,78";"   4,26";"   3,56";"   3,62";"   2,25";"201601";"22/01/2017 02:12:03"
"UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO (324345)";"Médico Hospitalar";"Médio";"159";"154";"   0,85";"   0,81";"   1,21";"   1,22";"   0,41";"   0,41";"   0,41";"   0,83";"   1,26";"   1,27";"   1,27";"   0,85";"201601";"22/01/2017 02:12:03"
"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO (371106)";"Médico Hospitalar";"Médio";"160";"221";"   0,83";"   0,20";"   0,20";"   0,41";"   0,41";"   0,62";"   0,41";"   0,41";"0,00";"   0,21";"   0,41";"   0,83";"201601";"22/01/2017 02:12:03"
"UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS (328294)";"Médico Hospitalar";"Médio";"161";"223";"   0,83";"   0,16";"   0,49";"   0,66";"   0,50";"   0,51";"   0,34";"   0,67";"   0,51";"   0,68";"   0,51";"   0,83";"201601";"22/01/2017 02:12:03"
"AMHPLA COOPERATIVA DE ASSISTENCIA MEDICA (333221)";"Médico Hospitalar";"Médio";"162";"144";"   0,82";"   0,89";"   1,16";"   1,42";"   0,85";"   0,56";"   0,28";"0,00";"   0,28";"   0,83";"   0,82";"   0,82";"201601";"22/01/2017 02:12:03"
"UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO (364312)";"Médico Hospitalar";"Médio";"163";"122";"   0,82";"   1,12";"   1,12";"   1,00";"   0,56";"   0,67";"   0,45";"   0,68";"   0,66";"   0,96";"   0,62";"   0,82";"201601";"22/01/2017 02:12:03"
"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO (348082)";"Médico Hospitalar";"Médio";"164";"136";"   0,82";"   0,95";"   0,94";"   0,21";"0,00";"   0,50";"   0,50";"   0,99";"   0,83";"   0,99";"   0,82";"   0,82";"201601";"22/01/2017 02:12:03"
"UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES (354783)";"Médico Hospitalar";"Médio";"165";"177";"   0,81";"   0,54";"   0,95";"   1,22";"   1,08";"   0,54";"   0,54";"   0,82";"   1,23";"   0,96";"   1,09";"   0,81";"201601";"22/01/2017 02:12:03"
"UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO (370070)";"Médico Hospitalar";"Médio";"166";"112";"   0,81";"   1,24";"   1,59";"   1,59";"   1,14";"   0,80";"   1,03";"   0,92";"   0,69";"   0,69";"   0,69";"   0,81";"201601";"22/01/2017 02:12:03"
"AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA (413330)";"Médico Hospitalar";"Médio";"167";"199";"   0,80";"   0,42";"   1,29";"   1,71";"   1,70";"   0,83";"   0,41";"   0,40";"   0,40";"   0,79";"   0,81";"   0,80";"201601";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA (354562)";"Médico Hospitalar";"Médio";"168";"178";"   0,80";"   0,52";"   0,53";"   0,54";"0,00";"   0,27";"   0,54";"   0,54";"   0,27";"   0,54";"   0,53";"   0,80";"201601";"22/01/2017 02:12:03"
"UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO (318388)";"Médico Hospitalar";"Médio";"169";"182";"   0,77";"   0,50";"   0,50";"   1,02";"   1,56";"   1,32";"   1,06";"   1,05";"   1,58";"   1,57";"   0,78";"   0,77";"201601";"22/01/2017 02:12:03"
"UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571)";"Médico Hospitalar";"Médio";"170";"160";"   0,74";"   0,72";"   0,36";"0,00";"   0,36";"   1,09";"   1,45";"   1,82";"   1,10";"   1,10";"   0,37";"   0,74";"201601";"22/01/2017 02:12:03"
"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417)";"Médico Hospitalar";"Médio";"171";"197";"   0,73";"   0,44";"   0,15";"   0,44";"   0,44";"   0,58";"   0,58";"   0,58";"   0,59";"   0,59";"   0,44";"   0,73";"201601";"22/01/2017 02:12:03"
"UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO (303267)";"Médico Hospitalar";"Médio";"172";"123";"   0,72";"   1,10";"   1,62";"   1,11";"   0,91";"   0,30";"   0,30";"   0,81";"   1,01";"   0,91";"   0,61";"   0,72";"201601";"22/01/2017 02:12:03"
"RN METROPOLITAN LTDA (414131)";"Médico Hospitalar";"Médio";"173";"104";"   0,71";"   1,37";"   1,57";"   0,88";"   1,06";"   0,88";"   1,05";"   1,40";"   1,59";"   1,24";"   0,71";"   0,71";"201601";"22/01/2017 02:12:03"
"COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA. (367087)";"Médico Hospitalar";"Médio";"174";"185";"   0,71";"   0,48";"   0,64";"   0,80";"   0,80";"   0,97";"   1,12";"   1,73";"   1,56";"   1,25";"   0,83";"   0,71";"201601";"22/01/2017 02:12:03"
"CLINICA SÃO JOSÉ SAUDE LTDA. (413275)";"Médico Hospitalar";"Médio";"175";"103";"   0,70";"   1,38";"   1,15";"   1,39";"   1,39";"   1,62";"   1,15";"   1,39";"   1,85";"   1,86";"   1,63";"   0,70";"201601";"22/01/2017 02:12:03"
"UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662)";"Médico Hospitalar";"Médio";"176";"187";"   0,69";"   0,47";"   0,71";"   1,65";"   1,64";"   1,41";"   0,70";"   0,70";"   1,40";"   1,16";"   0,93";"   0,69";"201601";"22/01/2017 02:12:03"
"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407)";"Médico Hospitalar";"Médio";"177";"227";"   0,69";"0,00";"0,00";"0,00";"0,00";"   0,22";"   0,23";"   0,23";"   0,47";"   0,94";"   0,94";"   0,69";"201601";"22/01/2017 02:12:03"
"UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706)";"Médico Hospitalar";"Médio";"178";"151";"   0,69";"   0,82";"   0,47";"   0,35";"   0,12";"   0,12";"   0,12";"   0,23";"   0,35";"   0,58";"   0,69";"   0,69";"201601";"22/01/2017 02:12:03"
"UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO (311847)";"Médico Hospitalar";"Médio";"179";"226";"   0,68";"   0,12";"   0,35";"   0,58";"   1,04";"   1,15";"   1,03";"   0,46";"   0,46";"   0,34";"   0,57";"   0,68";"201601";"22/01/2017 02:12:03"
"AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA (327417)";"Médico Hospitalar";"Médio";"180";"166";"   0,67";"   0,66";"   0,84";"   1,01";"   0,67";"   0,50";"   0,33";"   0,33";"   0,33";"   0,50";"   0,84";"   0,67";"201601";"22/01/2017 02:12:03"
"SAMEL PLANO DE SAÚDE LTDA (367095)";"Médico Hospitalar";"Médio";"181";"227";"   0,66";"0,00";"0,00";"0,00";"0,00";"   0,74";"   0,76";"   0,75";"0,00";"0,00";"0,00";"   0,66";"201601";"22/01/2017 02:12:03"
